epoch,train_loss,train_accuracy,model_internal,model,fold,history_file
8,0.4190229918607851,0.9965853658536584,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
9,0.4124678552150726,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
10,0.4116216019014033,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
11,0.4106840214205951,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
1,0.8010371946707004,0.8009756097560976,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
2,0.526742433571234,0.953170731707317,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
3,0.4710730761434973,0.9848780487804878,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
4,0.4379676682774613,0.9951219512195122,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
5,0.4327223508532454,0.9931707317073172,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
6,0.4463684886839331,0.9897560975609756,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
7,0.4225525421631045,0.995609756097561,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
8,0.4136172283568033,1.0,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
9,0.4141804136881014,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
10,0.4094907392525091,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
11,0.4136522323910783,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
12,0.4063037563533317,1.0,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
13,0.4057973022286485,1.0,SqueezeNet1_1,SqueezeNet1.1,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_04/history.csv
1,0.693985464078624,0.8726829268292683,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
2,0.4703113542824256,0.9858536585365854,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
3,0.4474492457436352,0.9917073170731708,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
4,0.4383197825710948,0.9926829268292684,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
5,0.4260778860638781,0.9965853658536584,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
6,0.4251281038726248,0.9951219512195122,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
7,0.4222727973868207,0.9960975609756098,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
8,0.4156131591447969,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
9,0.4129325040956823,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
10,0.4078493806792468,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_05/history.csv
1,0.8442341819623621,0.7707317073170732,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
2,0.4874175988755575,0.9785365853658536,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
3,0.4574527199675397,0.9848780487804878,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
4,0.5103007415445839,0.9668292682926828,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
5,0.4365442760979257,0.9936585365853658,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
6,0.4272956211683227,0.9951219512195122,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
7,0.4199120128154754,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
8,0.4198861961248444,0.9960975609756098,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
9,0.411140023876981,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
10,0.419863827490225,0.9970731707317072,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
11,0.4136007687812898,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_06/history.csv
1,0.7591827524871361,0.8258536585365853,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
2,0.4861513968211848,0.9839024390243902,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
3,0.4613294292659294,0.9892682926829268,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
4,0.4479838525376668,0.9878048780487804,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
5,0.4559734368905788,0.9834146341463414,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
6,0.4235761317392675,0.995609756097561,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
7,0.4171540420520596,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
8,0.419917584192462,0.995609756097561,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
9,0.4157350155493108,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
10,0.4149734969255401,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
11,0.4093190132117853,0.9995121951219512,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
12,0.4107223394440442,0.9995121951219512,SqueezeNet1_1,SqueezeNet1.1,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_07/history.csv
1,0.9285198280287952,0.7219512195121951,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
2,0.5499427737259284,0.9434146341463414,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
3,0.4908803455713318,0.9721951219512196,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
4,0.4401044285588148,0.9936585365853658,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
5,0.4337873849636171,0.9951219512195122,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
6,0.4253231157907625,0.9965853658536584,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
7,0.4204028147604407,0.9960975609756098,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
8,0.428922236779841,0.9965853658536584,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
9,0.4169919322176677,0.9970731707317072,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
10,0.4313686415044273,0.9941463414634146,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
11,0.4170072930905877,0.9970731707317072,SqueezeNet1_1,SqueezeNet1.1,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_08/history.csv
1,0.7624550366983182,0.8263414634146341,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
2,0.4693855114680965,0.9848780487804878,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
3,0.4541430427969956,0.9858536585365854,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
4,0.4315038625786944,0.9970731707317072,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
5,0.431376596340319,0.9960975609756098,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
6,0.4180376048204375,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
7,0.4357481357527942,0.9946341463414634,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
8,0.4210101469551645,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
9,0.4115035429814966,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_09/history.csv
1,0.9880105558837332,0.7073170731707317,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
2,0.5445426333241347,0.9429268292682926,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
3,0.5030274051863973,0.9741463414634146,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
4,0.4584010527482847,0.9882926829268291,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
5,0.4503411809409537,0.9902439024390244,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
6,0.4297196844438227,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
7,0.4251932085141903,0.9970731707317072,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
8,0.4229908920497429,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
9,0.4177084470958244,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
10,0.4173452335159953,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
11,0.4131508135795593,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
12,0.4135222088418356,1.0,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
13,0.4114976968416353,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
14,0.4071669043854969,1.0,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
15,0.4084376507561381,0.9995121951219512,SqueezeNet1_1,SqueezeNet1.1,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_10/history.csv
