model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
MobileNetV3-Small,8,1,0.0003,0.699726095199585,0.4853080234219951,0.8707317073170732,0.967741935483871,0.8707406945159277,0.963308895003048,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,2,0.0002996346075389,0.439420201255054,0.4414850311894571,0.9897560975609756,0.9935483870967742,0.9897560801496332,0.9916095199677288,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,3,0.0002985402103112,0.4314534678110262,0.4177311812677691,0.9936585365853658,0.9935483870967742,0.9936719984959124,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,4,0.00029672214011,0.4247261004913144,0.4216999319291883,0.9941463414634146,0.9935483870967742,0.9941463240520724,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,5,0.0002941892543907,0.4091684596712996,0.4127262365433478,1.0,0.9935483870967742,1.0,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,6,0.0002909538931178,0.4088733518414381,0.4062226258939312,0.9970731707317072,0.9935483870967742,0.9970737627147122,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,7,0.0002870318186463,0.4112832741621064,0.4111849706019124,0.9980487804878048,0.9935483870967742,0.9980487783113968,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,8,0.0002824421389288,0.4039976941666952,0.4047078240302301,0.9995121951219512,0.9935483870967742,0.999512194396482,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,9,0.0002772072144234,0.405456092125032,0.4013507516153397,0.9990243902439024,0.9935483870967742,0.9990243887929636,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
MobileNetV3-Small,8,10,0.0002713525491562,0.4030019380988144,0.4030253879485592,0.9995121951219512,0.9935483870967742,0.999512194396482,0.9937362368485442,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_08/history.csv
